label,area,perimeter,eccentricity,solidity,equivalent_diameter,centroid_x,centroid_y,min_intensity,max_intensity,mean_intensity
159,2400.0,221.92388155425118,0.7791836933424141,0.8275862068965517,55.27906391541367,193.63041666666666,221.51375,0.4991336762905121,0.9581683278083801,0.72433054
160,2216.0,220.95941546018392,0.6592931623793964,0.8011569052783803,53.11778262628365,91.1543321299639,216.9264440433213,0.5061880946159363,0.9466584324836731,0.7341299
161,135.0,49.55634918610404,0.6974679701450383,0.8490566037735849,13.110581167104948,274.9185185185185,227.92592592592592,0.5208539366722107,0.7209777235984802,0.6475458
162,60.0,29.31370849898476,0.6975487264315536,0.9090909090909091,8.740387444736633,396.9166666666667,230.0,0.5715965628623962,0.8850866556167603,0.7197679
163,8298.0,415.7888886054567,0.45315888345792427,0.8825781748564135,102.78784822250333,331.7793444203422,241.9763798505664,0.3687500059604645,0.9688118696212769,0.73462105
164,164.0,89.31370849898475,0.9954252322220298,0.9010989010989011,14.450303987687134,84.6219512195122,236.95731707317074,0.5386757254600525,0.925990104675293,0.7406952
165,535.0,109.01219330881976,0.7090418292046842,0.8081570996978852,26.099485750361293,37.43551401869159,238.59065420560748,0.5425742864608765,0.8832302093505859,0.7171942
166,132.0,44.72792206135786,0.8536543819764004,0.9295774647887324,12.964089628857149,392.52272727272725,237.07575757575756,0.530569314956665,0.9123143553733826,0.6846708
167,19.0,16.82842712474619,0.9770630404528676,0.8636363636363636,4.918490759365935,29.05263157894737,241.47368421052633,0.5616955161094666,0.8768564462661743,0.7322173
168,11.0,9.0,0.9943203448568411,0.7333333333333333,3.742410318509555,27.363636363636363,240.63636363636363,0.5620049238204956,0.8782178163528442,0.6956683
169,164.0,87.89949493661166,0.995324491895564,0.9010989010989011,14.450303987687134,88.34756097560975,241.0731707317073,0.5405940413475037,0.8701732754707336,0.70296687
170,77.0,36.82842712474619,0.9501627912771641,1.0,9.901487006738307,413.06493506493507,243.7792207792208,0.4410272240638733,0.8293935656547546,0.61176705
171,60.0,41.242640687119284,0.9894223978115838,0.8695652173913043,8.740387444736633,47.45,245.98333333333332,0.6015470027923584,0.846720278263092,0.71051973
172,1225.0,144.01219330881975,0.6385379798077061,0.9518259518259519,39.493270848342945,91.61387755102041,258.43673469387755,0.5060024857521057,0.8787747621536255,0.6618535
173,89.0,37.31370849898476,0.8829424283265325,0.956989247311828,10.645107772184812,407.30337078651684,243.13483146067415,0.4410272240638733,0.7498762607574463,0.6091514
174,379.0,95.08326112068524,0.9313959569352175,0.8403547671840355,21.967197988242077,27.9155672823219,251.08179419525067,0.4649752378463745,0.9175123572349548,0.6922438
175,56.0,53.62132034355964,0.9973196817249156,0.8235294117647058,8.444016491289505,18.767857142857142,241.85714285714286,0.6324875950813293,0.883849024772644,0.727599
176,627.0,124.48528137423858,0.9743505351969505,0.9952380952380953,28.254578293596012,5.358851674641149,249.08931419457736,0.44919553399086,0.9077970385551453,0.686093
